id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,
8946,0.15,0,0.166666667,0.19665272,0,0,0,0,0.0625,0,0.105263158,0.142857143,0,0.136363636,1,0,1,0,0,0,0.063636364,0.136645963,0.095744681,0,0,0,0.375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1,1,0.5,0.5
8947,0.2,0.285714286,0.222222222,0.376569038,0.018181818,0.111111111,0,0,0,0,0,0,0,0.170454545,1,1,0,1,0,0,0.381818182,0.304347826,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
8948,0.05,0.071428571,0.222222222,0.125523013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.072727273,0.142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8949,0.15,0,0.166666667,0.163179916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.145454545,0.149068323,0,0,0,0,0.866666667,0.105263158,0,1,0,0,0,0.133333333,0,0,1,0,1,0,0,0,1,1,1,1,0.5,0
8950,0.15,0.142857143,0.111111111,0.213389121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.245454545,0.155279503,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.5,1,1,1,1
8951,0,0,0.166666667,0.251046025,0.109090909,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,0,0,0.072727273,0.329192547,0,0,0,0,0.154098361,1,1,1,1,0,1,0.052459016,0,0,0,0,1,1,0,0,1,0.5,0,0,0,1
8952,0.1,0,0.166666667,0.138075314,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.142857143,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
8953,0,0,0.222222222,0.246861925,0.054545455,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.063636364,0.329192547,0,0,0,1,0.019933555,0.138888889,0,1,0,0,0,0.003322259,0,0,0,0,0,1,0,0,1,0.5,1,1,0.5,1
8954,0.1,0.071428571,0.388888889,0.242677824,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.190909091,0.236024845,0,0,0.333333333,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.5,1,0.5,0,1
8955,0.1,0.071428571,0.055555556,0.108786611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.163636364,0.055900621,0,0,0,0,0.75,1,1,1,0,1,0,0.25,1,0,0,0,0,0,0,0,1,1,0,0.5,0,0
8956,0.15,0,0.277777778,0.393305439,0.018181818,0,0,0,0.1875,0,0.052631579,0,0,0.125,1,1,1,0,1,0,0.072727273,0.285714286,0.212765957,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
8957,0.15,0.071428571,0.111111111,0.648535565,0.036363636,0,0,0,0.0625,0,0.105263158,0.071428571,0,0.465909091,1,0,0,0,0,0,0.163636364,0.105590062,0.638297872,0,0.666666667,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
8958,0.05,0,0.111111111,0.205020921,0.054545455,0,0,0,0,0,0,0,0,0.034090909,1,1,0,0,0,0,0.154545455,0.204968944,0,0,0,0,0.148648649,0.015625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1
8959,0,0,0.111111111,0.209205021,0.090909091,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.063636364,0.273291925,0,0,0,0,0.348484849,0.628571429,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.5,0,0.5,0.5,0.5
8960,0.05,0,0.166666667,0.20083682,0.018181818,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.172727273,0.186335404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1
8961,0.05,0.071428571,0.166666667,0.506276151,0.2,0,0,0,0,0,0.052631579,0,0,0.056818182,1,1,0,0,1,0,0.163636364,0.540372671,0.085106383,0,0,0,0.103960396,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.5,1
8962,0,0,0.388888889,0.40167364,0.2,0,0,0,0,0,0,0,0,0.102272727,1,1,0,0,1,0,0.072727273,0.552795031,0,0,0,0,0.032520325,0.264150943,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.5,1
8963,0.15,0,0.166666667,0.209205021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.181818182,0.192546584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1
8964,0.05,0,0.166666667,0.556485356,0.018181818,0.111111111,0,0,0.0625,0,0,0,0,0.284090909,1,1,0,0,0,0,0.136363636,0.335403727,0.340425532,0,0,0,0.024752475,0.026666667,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
8965,0.15,0,0.166666667,0.740585774,0,0,0,0,0.375,0,0.789473684,0.5,0,0.102272727,1,0,1,0,0,0,0.063636364,0.136645963,0.787234043,0,0.333333333,0,0.375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.5,0.5
8966,0.15,0.142857143,0.222222222,0.305439331,0.090909091,0.444444444,0,0,0,0,0,0,0,0.159090909,1,1,0,0,1,0,0.281818182,0.267080745,0,0,0,0,0.4375,0,0,1,0,0,0,0.125,0,0,0,0,0,0,0,0,0.5,0,1,1,0.5,0.5
8967,0.05,0,0.222222222,0.748953975,0.036363636,0,0,0,0.4375,0,0.157894737,0.142857143,0,0.272727273,1,1,0,0,0,0,0.172727273,0.397515528,0.510638298,0,0,0,0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,1
8968,0.1,0,0.333333333,0.19665272,0,0,0,0,0,0,0,0,0,0.011363636,1,0,0,0,0,0,0.063636364,0.254658385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.5,1,1,1,1
8969,0.15,0.142857143,0.111111111,0.221757322,0,0,0,0,0,0,0,0,0,0.193181818,1,1,0,0,0,0,0.181818182,0.211180124,0,0,0,0,0,0.785714286,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0.5,0.5,0,1,1,0
8970,0.1,0.071428571,0.277777778,0.246861925,0,0,0,0,0,0,0.052631579,0,0,0.045454545,1,1,0,0,1,0,0.1,0.254658385,0.037234043,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1,0,1
8971,0.1,0,0.111111111,0.179916318,0.018181818,0,0,0,0,0.052631579,0,0,0,0.022727273,1,1,0,0,1,0,0.118181818,0.192546584,0,0,0,0,0,0.071428571,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.5,1,1,1,0
8972,0,0,0.111111111,0.221757322,0.163636364,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.027272727,0.316770186,0,0,0,0,0.194244604,0.988372093,1,1,1,0,0,0.079136691,0,0,0,0,1,0,0,0,1,0.5,0,1,0,1
8973,0.15,0.071428571,0.444444444,0.351464435,0,0,0,0,0,0,0,0,0,0.125,1,1,0,0,0,0,0.154545455,0.422360248,0,0,0,0,0.01457726,0.050458716,0,1,1,0,1,0.01457726,0,0,0,0,0,1,0,0,1,0,1,0,0.5,1
8974,0.1,0.071428571,0.055555556,0.376569038,0,0,0,0,0,0,0.157894737,0.142857143,0,0.443181818,1,1,0,0,0,0,0.154545455,0.093167702,0.308510638,0,0,0,0.049411765,0.037401575,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0.5,1
8975,0.1,0.071428571,0.055555556,0.154811715,0,0,0,0,0,0,0.105263158,0.071428571,0,0.102272727,1,0,0,0,0,0,0.090909091,0.062111801,0.090425532,0,0,0,0.096774194,0.757142857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.5,1
8976,0.15,0.071428571,0.722222222,0.489539749,0,0,0,0,0.0625,0,0,0,0,0,1,0,0,0,0,0,0.090909091,0.670807453,0,0,0,1,0.974358974,0.1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0.5,0.5,0
8977,0.05,0.071428571,0,0.037656904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072727273,0.00621118,0,0,0,0,0.231884058,1,1,0,1,0,0,0.008695652,0,0,0,0,0,1,0,0,1,1,0,1,0.5,1
8978,0,0,0.166666667,0.217573222,0.090909091,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,1,0,0.027272727,0.310559006,0,0,0,0,0.016129032,0.4,0,0,0,1,0,0.048387097,0,0,0,0,1,0,0,0,1,0.5,1,0.5,0.5,1
8979,0.1,0,0.277777778,0.343096234,0.018181818,0,0,0,0,0,0.052631579,0,0,0.159090909,1,0,0,0,0,0,0.072727273,0.254658385,0.175531915,0,0,0,0.857142857,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
8980,0.05,0.071428571,0.166666667,0.158995816,0.018181818,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.2,0.105590062,0,0,0,0,0,0.071428571,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
8981,0.1,0.071428571,0.166666667,0.221757322,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2,0.198757764,0,0,0.333333333,1,1,0.9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1,0,0
8982,0.05,0.071428571,0.111111111,0.255230126,0,0,0,0,0.0625,0,0.105263158,0.071428571,0,0.102272727,1,0,0,0,1,0,0.154545455,0.118012422,0.132978723,0,0,0,0.050505051,0.196078431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1
8983,0.05,0.071428571,0.111111111,0.138075314,0.054545455,0.222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.209090909,0.068322981,0,0,0,0,0.108695652,0.357142857,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0,1,1,1,1,0.5,1
8984,0.05,0,0.166666667,0.142259414,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.149068323,0,0,0,0,0.923076923,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
8985,0.05,0,0.055555556,0.217573222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.254545455,0.155279503,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1,1,1
8986,0,0,0.111111111,0.217573222,0.090909091,0,0,0,0,0,0,0,0,0.011363636,1,1,0,0,1,0,0.181818182,0.204968944,0,0,0,0,0.292035398,0.511627907,0,1,0,0,0,0.07079646,0,0,0,0,0,0,0,0,1,0.5,0.5,1,0.5,0.5
8987,0.1,0.071428571,0.111111111,0.175732218,0.018181818,0.111111111,0,0,0,0,0.052631579,0,0,0.125,1,1,0,0,0,0,0.109090909,0.105590062,0.069148936,0,0,0,0.743589744,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.5,0,1,0,0
8988,0,0,0.277777778,0.326359833,0.127272727,0,0,0,0,0,0,0,0,0.113636364,1,1,0,0,0,0,0.072727273,0.440993789,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
8989,0,0,0.166666667,0.313807531,0.054545455,0,0,0,0.0625,0,0.105263158,0.071428571,0,0.056818182,1,1,0,0,1,0,0.063636364,0.236024845,0.159574468,0,0,0,0.01510574,0.051724138,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.5,1
8990,0.05,0.071428571,0.055555556,0.087866109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.145454545,0.037267081,0,0,0,0,0.020618557,0.875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
8991,0.1,0.071428571,0.222222222,0.234309623,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.154545455,0.248447205,0,0,0,1,0.9375,0.076923077,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0.5,1,0.5,0.5,0
8992,0.05,0.071428571,0,0.066945607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.145454545,0.00621118,0,0,0,0,0.149350649,0.384615385,0,1,0,0,0,0.01948052,0,0,0,0,0,0,0,0,1,1,1,1,0.5,1
8993,0.1,0.071428571,0.222222222,0.163179916,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.136363636,0.155279503,0,0,0,0,1,0.166666667,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0
8994,0,0,0.111111111,0.112970711,0,0,0,0,0,0,0,0,0,0.022727273,1,0,0,0,0,0,0.181818182,0.049689441,0,0,0,0,0.436708861,0.25,0,1,1,1,0,0.006329114,0,0,0,0,0,0,0,0,1,1,0.5,0.5,0.5,0.5
8995,0,0,0.111111111,0.075313808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.109090909,0.043478261,0,0,0,0,0.088235294,0.473684211,0,1,0,0,0,0.058823529,0,0,0,0,0,1,0,0,1,1,0.5,1,0.5,1
8996,0.05,0.071428571,0.166666667,0.146443515,0,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,0,0,0.154545455,0.118012422,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
8997,0.15,0,0.5,0.343096234,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.090909091,0.453416149,0,0,0.333333333,0,0,0.111111111,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
8998,0.05,0.071428571,0.166666667,0.188284519,0.036363636,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1,0.217391304,0,0,0,0,0.041958042,0.703703704,0,1,0,0,0,0.003496504,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1
8999,0.05,0,0.111111111,0.422594142,0.2,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,1,0,0.1,0.565217391,0,0,0,0,0.141176471,0.157894737,0,1,0,0,0,0.047058824,0,0,0,0,0,1,0,0,1,0,1,1,0.5,1
9000,0.1,0.142857143,0.277777778,0.451882845,0.090909091,0.444444444,0,0,0,0,0,0,0,0.261363636,1,1,0,1,1,0,0.554545455,0.298136646,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,0.5,0,1,1,1,0
9001,0.05,0.071428571,0.388888889,0.330543933,0.109090909,0,0,0,0,0,0,0,0,0.102272727,1,1,0,0,1,0,0.136363636,0.403726708,0,0,0,0,0.227272727,0.5625,0,1,0,0,0,0.00974026,0,0,0,0,1,1,0,0,1,0,0.5,1,0.5,1
9002,0.05,0.071428571,0.277777778,0.192468619,0.036363636,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,1,0,0.081818182,0.236024845,0,0,0,0,0.0859375,0.4375,0,1,1,0,1,0.015625,0,0,0,0,0,0,0,0,1,0.5,0.5,0,0.5,1
9003,0.05,0.071428571,0.111111111,0.175732218,0.018181818,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.327272727,0.037267081,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0
9004,0.05,0.071428571,0.333333333,0.167364017,0,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,1,0,0.109090909,0.180124224,0,0,0,0,0.041666667,0.475728155,1,1,0,0,0,0.004901961,0,0,0,0,1,1,0,0,1,1,0.5,1,0.5,1
9005,0.1,0.071428571,0.055555556,0.242677824,0.072727273,0,0,0,0,0,0,0,0,0.159090909,1,1,0,0,1,0,0.172727273,0.248447205,0,0,0,0,0.0875,0.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1
9006,0.05,0,0.388888889,0.418410042,0.018181818,0,0,0,0,0,0,0,0,0.204545455,1,1,0,0,1,0,0.127272727,0.540372671,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
9007,0.05,0.071428571,0.222222222,0.238493724,0.018181818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.172727273,0.242236025,0,0,0,0,0.176470588,0.178571429,0,1,0,0,0,0.058823529,0,0,0,0,0,0,0,0,1,0.5,1,1,0.5,1
9008,0.05,0,0.111111111,0.146443515,0,0,0,0,0,0,0.052631579,0,0,0.113636364,1,1,0,0,0,0,0.045454545,0.105590062,0.069148936,0,0,0,0.743589744,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
9009,0.05,0,0.055555556,0.334728033,0.018181818,0.111111111,0,0,0.25,0,0.157894737,0.142857143,0,0.056818182,1,0,0,0,0,0,0.109090909,0.062111801,0.308510638,0,0,0,0.210526316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9010,0.05,0,0.277777778,0.163179916,0.018181818,0,0,0,0,0,0,0,0,0.011363636,1,0,0,0,0,0,0.1,0.180124224,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0
9011,0.1,0.071428571,0.111111111,0.271966527,0.109090909,0,0,0,0,0,0,0,0,0.079545455,1,1,0,0,1,0,0.145454545,0.310559006,0,0,0,0,0.055555556,1,0,1,0,0,0,0.018518519,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9012,0.05,0,0.166666667,0.154811715,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.090909091,0.173913043,0,0,0,0,0.866666667,0.105263158,0,1,0,0,0,0.133333333,0,0,1,0,1,0,0,0,1,1,1,1,0.5,0
9013,0.1,0.071428571,0.055555556,0.414225941,0,0,0,0,0.0625,0.052631579,0.157894737,0.142857143,0,0.102272727,1,0,0,0,1,0,0.1,0.043478261,0.430851064,0,0,0,0.123893805,0.068181818,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.5,1
9014,0.05,0.071428571,1,0.59832636,0,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,1,0,0.145454545,0.795031056,0,0,0,0,0.333333333,0.029411765,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0.5
9015,0,0,0.055555556,0.062761506,0,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,0,0,0.090909091,0.037267081,0,0,0,0,0.473684211,0.75,0,1,1,0,1,0.052631579,0,0,0,0,1,1,0,0,1,1,0,0,0.5,0.5
9016,0.15,0.071428571,0.388888889,0.259414226,0.018181818,0,0,0,0,0,0,0,0,0.022727273,1,0,0,0,1,0,0.081818182,0.335403727,0,0,0,0,0.261904762,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,1,0.5,1,1,1,1
9017,0.1,0.071428571,0.277777778,0.267782427,0,0,0,0,0.125,0,0,0,0,0,1,0,0,0,0,0,0.209090909,0.260869565,0,0,0,0,0.018134715,0.169491525,0,1,0,0,0,0.033678757,0,1,0,0,0,1,0,0,1,0,1,1,0.5,1
9018,0.05,0,0.111111111,0.146443515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.136363636,0.130434783,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
9019,0.1,0.071428571,0.444444444,0.585774059,0.054545455,0.111111111,0,0,0,0,0,0,0,0.522727273,1,1,0,0,1,0,0.136363636,0.782608696,0,0,0,0,0,0.041666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,1
9020,0.05,0,0.055555556,0.058577406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.02484472,0,0,0,0,0,0.642857143,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.5,0
9021,0.1,0.142857143,0.222222222,0.40167364,0.090909091,0.444444444,0,0,0,0,0,0,0,0.227272727,1,1,0,1,1,0,0.472727273,0.279503106,0,0,0,0,0.055555556,0.090909091,0,1,1,0,0,0.944444444,0,0,1,0,0,1,0,0,0.5,0,1,1,1,0
9022,0.05,0,0.388888889,0.90376569,0.018181818,0.111111111,0,0,0.0625,0,0.157894737,0.142857143,0,0.318181818,1,1,0,0,0,0,0.227272727,0.341614907,0.723404255,0,0.333333333,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,1
9023,0.05,0.071428571,0.166666667,0.167364017,0,0,0,0,0,0.052631579,0,0,0,0.056818182,1,1,0,0,0,0,0.154545455,0.149068323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
9024,0,0,0.333333333,0.188284519,0,0,0,0,0,0,0,0,0,0.011363636,1,0,0,0,0,0,0.163636364,0.173913043,0,0,0,0,0.083333333,0.071428571,0,1,1,0,0,0.833333333,0,0,0,0,0,0,0,0,1,0.5,1,1,1,0
9025,0.05,0.071428571,0.055555556,0.154811715,0.072727273,0,0,0,0,0,0,0,0,0.159090909,1,1,0,0,0,0,0.145454545,0.136645963,0,0,0,0,0.256410256,0.450980392,0,1,1,0,1,0.051282051,0,0,0,1,0,1,0,0,1,1,1,0,0.5,1
9026,0.05,0,0.277777778,0.154811715,0.018181818,0,0,0,0,0,0,0,0,0.011363636,1,1,0,0,1,0,0.063636364,0.192546584,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0.5,0,0
9027,0.1,0.071428571,0.277777778,0.29707113,0.054545455,0.111111111,0,0,0.0625,0,0,0,0,0,1,1,0,0,1,0,0.145454545,0.347826087,0,0,0,0,0.142857143,0.1,1,1,0,0,0,0.857142857,0,0,0,0,0,0,0,0,1,0,1,1,0.5,0
9028,0.05,0.071428571,0.111111111,0.175732218,0.018181818,0,0,0,0.125,0,0,0,0,0.011363636,1,1,0,0,1,0,0.127272727,0.180124224,0,0,0,0,0.111111111,1,1,1,1,0,1,0.055555556,0,0,0,0,0,0,0,0,1,0.5,0,0,0.5,1
9029,0.1,0,0.166666667,0.184100418,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.109090909,0.204968944,0,0,0.333333333,0,0.909090909,0.285714286,1,1,0,0,0,0.090909091,0,0,0,0,0,1,0,0,1,0.5,1,1,0.5,0
9030,0.05,0,0.333333333,0.288702929,0.054545455,0,0,0,0,0,0,0,0,0.147727273,1,1,0,0,1,0,0.1,0.366459627,0,0,0,0,0.056451613,0.869565217,0,0,0,1,0,0.008064516,0,0,0,0,0,1,0,0,1,0,0,0.5,0.5,1
9031,0,0,0.166666667,0.476987448,0.218181818,0,0,0,0,0,0,0,0,0.056818182,1,1,0,0,1,0,0.090909091,0.652173913,0,0,0,0,0.333333333,0.169811321,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0.5,0.5
9032,0.05,0,0.111111111,0.146443515,0.036363636,0,0,0,0,0,0,0,0,0.022727273,1,0,0,0,1,0,0.081818182,0.167701863,0,0,0,0,0.198717949,0.525,0,1,0,0,0,0.032051282,0,0,0,0,0,0,0,0,1,1,0.5,1,0.5,1
9033,0,0,0.277777778,0.359832636,0.145454545,0,0,0,0,0,0,0,0,0.068181818,1,1,0,0,1,0,0.072727273,0.49068323,0,0,0,0,0.05,0.05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
9034,0.05,0,0.166666667,0.351464435,0.236363636,0,0,0,0,0,0,0,0,0.045454545,1,1,0,0,1,0,0.1,0.459627329,0,0,0,0,0.100840336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9035,0.1,0.071428571,0.277777778,0.263598326,0,0,0,1,0,0,0,0,0,0.056818182,1,1,0,0,1,0,0.181818182,0.273291925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
9036,0.05,0.071428571,0.166666667,0.405857741,0.127272727,0.777777778,0,0,0,0,0,0,0,0.204545455,1,1,0,1,1,0,0.545454545,0.236024845,0,0,0,1,0,0.933333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
9037,0.05,0,0.388888889,0.866108787,0.018181818,0.111111111,0,0,0.0625,0,0.157894737,0.142857143,0,0.352272727,1,1,0,0,0,0,0.181818182,0.316770186,0.723404255,0,0.333333333,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,1
9038,0.1,0.071428571,0.444444444,0.418410042,0.036363636,0,0,0,0.0625,0,0,0,0,0.022727273,1,1,0,0,0,0,0.109090909,0.552795031,0,0,0,0,0.5,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,1,1,1,0
9039,0.1,0.071428571,0.111111111,0.171548117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218181818,0.105590062,0,0,0,0,0.044444444,1,1,0,0,0,0,0.955555556,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0
9040,0,0,0.277777778,0.230125523,0.072727273,0,0,0,0,0,0,0,0,0.090909091,1,1,0,0,1,0,0.127272727,0.260869565,0,0,0,0,0.115646259,1,1,1,1,1,0,0.047619048,0,0,0,0,0,1,0,0,1,0.5,0,0.5,0,1
9041,0.1,0.071428571,0.222222222,0.29707113,0.018181818,0,0,0,0,0,0,0,0,0.204545455,1,1,0,0,0,0,0.190909091,0.316770186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9042,0.1,0.071428571,0.166666667,0.158995816,0,0,0,0,0.125,0,0,0,0,0.159090909,1,1,0,0,0,0,0.072727273,0.192546584,0,0,0,0,0.014084507,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.5,1
9043,0.15,0.071428571,0.111111111,0.393305439,0.163636364,0,0,0,0.125,0,0,0,0,0.022727273,1,1,0,0,1,0,0.127272727,0.50310559,0,0,0,0,0.860294118,0.6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.5,0
9044,0,0,0.111111111,0.485355649,0,0,0,0,0,0,0.052631579,0,0,0.125,1,1,0,0,1,0,0.081818182,0.037267081,0.537234043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9045,0.05,0,0.277777778,0.205020921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.063636364,0.267080745,0,0,0,1,1,0.125,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,1,1,0.5,0
